to_country,from_country,requirement
Iran,Mozambique,visa on arrival / eVisa/30 daysApply now
Iran,Myanmar,visa required
Iran,Namibia,visa required
Iran,Nauru,visa required
Iran,Nepal,visa on arrival / eVisa/150 daysApply now
Iran,Netherlands,visa required
Iran,New Zealand,visa required
Iran,Nicaragua,visa required
Iran,Niger,visa required
Iran,Nigeria,eVisaApply now
Iran,North Korea,visa required
Iran,North Macedonia,visa required
Iran,Norway,visa required
Iran,Oman,visa on arrival / eVisa/30 daysApply now
Iran,Pakistan,eTA/30 daysApply now
Iran,Palau,visa on arrival/30 days
Iran,Palestinian Territories,visa required
Iran,Panama,visa required
Iran,Papua New Guinea,visa required
Iran,Paraguay,visa required
Iran,Peru,visa required
Iran,Philippines,visa required
Iran,Poland,visa required
Iran,Portugal,visa required
Iran,Qatar,free visa on arrival/30 days
Iran,Romania,visa required
Iran,Russian Federation,eVisa/15 daysApply now
Iran,Rwanda,visa on arrival / eVisa/30 daysApply now
Iran,Saint Kitts and Nevis,eVisaApply now
Iran,Saint Lucia,visa required
Iran,Samoa,visa on arrival/90 days
Iran,San Marino,visa required
Iran,Sao Tome and Principe,eVisaApply now
Iran,Saudi Arabia,visa required
Iran,Senegal,visa required
Iran,Serbia,visa required
Iran,Seychelles,tourist registration/90 daysApply now
Iran,Sierra Leone,visa on arrival / eVisa/30 daysApply now
Iran,Singapore,eVisaApply now
Iran,Slovakia,visa required
Iran,Slovenia,visa required
Iran,Solomon Islands,visa required
Iran,Somalia,visa on arrival/30 days
Iran,South Africa,eVisaApply now
Iran,South Korea,eVisaApply now
Iran,South Sudan,eVisaApply now
Iran,Spain,visa required
Iran,Sri Lanka,eTA/30 daysApply now
Iran,St. Vincent and the Grenadines,visa required
Iran,Sudan,visa required
Iran,Suriname,tourist card/90 daysApply now
Iran,Sweden,visa required
Iran,Switzerland,visa required
Iran,Syria,visa on arrival/90 days
Iran,Taiwan,visa required
Iran,Tajikistan,eVisaApply now
Iran,Tanzania,eVisa
Iran,Thailand,visa required
Iran,Timor-Leste,visa on arrival/30 days
Iran,Togo,visa on arrival / eVisa/15 daysApply now
Iran,Tonga,visa required
Iran,Trinidad and Tobago,visa required
Iran,Tunisia,visa required
Iran,Turkmenistan,visa required
Iran,Tuvalu,visa on arrival/30 days
Iran,Türkiye,visa-free/90 days
Iran,Uganda,eVisaApply now
Iran,Ukraine,visa required
Iran,United Arab Emirates,visa required
Iran,United Kingdom,visa required
Iran,United States of America,visa required
Iran,Uruguay,visa required
Iran,Uzbekistan,eVisaApply now
Iran,Vanuatu,visa required
Iran,Vatican City,visa required
Iran,Venezuela,visa-free/15 days
Iran,Viet Nam,eVisa/90 daysApply now
Iran,Yemen,visa required
Iran,Zambia,eVisaApply now
Iran,Zimbabwe,visa on arrival/90 days
Ireland,Afghanistan,visa required
Ireland,Albania,visa-free/90 days
Ireland,Algeria,visa required
Ireland,Andorra,visa-free
Ireland,Angola,visa-free/30 days
Ireland,Antigua and Barbuda,visa-free/180 days
Ireland,Argentina,visa-free/90 days
Ireland,Armenia,visa-free/180 days
Ireland,Australia,eTA/90 daysApply now
Ireland,Austria,visa-free
Ireland,Azerbaijan,eVisa/30 daysApply now
Ireland,Bahamas,visa-free/90 days
Ireland,Bahrain,visa on arrival / eVisa/30 daysApply now
Ireland,Bangladesh,visa on arrival/30 days
Ireland,Barbados,visa-free/180 days
Ireland,Belarus,visa-free/30 days
Ireland,Belgium,visa-free
Ireland,Belize,visa-free
Ireland,Benin,eVisaApply now
Ireland,Bhutan,eVisaApply now
Ireland,Bolivia,visa-free/90 days
Ireland,Bosnia and Herzegovina,visa-free/90 days
Ireland,Botswana,visa-free/90 days
Ireland,Brazil,visa-free/90 days
Ireland,Brunei,visa-free/90 days
Ireland,Bulgaria,visa-free
Ireland,Burkina Faso,visa on arrival/90 days
Ireland,Burundi,visa on arrival/30 days
Ireland,Cambodia,visa on arrival / eVisa/30 daysApply now
Ireland,Cameroon,eVisaApply now
Ireland,Canada,eTA/180 daysApply now
Ireland,Cape Verde,visa-free (EASE)/30 daysApply now
Ireland,Central African Republic,visa required
Ireland,Chad,visa required
Ireland,Chile,visa-free/90 days
Ireland,China,visa required
Ireland,Colombia,visa-free/90 days
Ireland,Comoros,visa on arrival/45 days
Ireland,Congo,visa required
Ireland,Congo (Dem. Rep.),eVisa/90 daysApply now
Ireland,Costa Rica,visa-free/180 days
Ireland,Cote d'Ivoire (Ivory Coast),pre-enrollment/90 daysApply now
Ireland,Croatia,visa-free
Ireland,Cuba,tourist card/30 days
Ireland,Cyprus,visa-free
Ireland,Czech Republic,visa-free
Ireland,Denmark,visa-free
Ireland,Djibouti,eVisaApply now
Ireland,Dominica,visa-free/180 days
Ireland,Dominican Republic,visa-free
Ireland,Ecuador,visa-free/90 days
Ireland,Egypt,visa on arrival / eVisa/30 daysApply now
Ireland,El Salvador,visa-free/90 days
Ireland,Equatorial Guinea,eVisaApply now
Ireland,Eritrea,visa required
Ireland,Estonia,visa-free
Ireland,Eswatini,visa-free/30 days
Ireland,Ethiopia,visa on arrival / eVisa/90 daysApply now
Ireland,Fiji,visa-free/120 days
Ireland,Finland,visa-free
Ireland,France,visa-free
Ireland,Gabon,visa-free/30 days
Ireland,Gambia,visa-free/90 days
Ireland,Georgia,visa-free/360 days
Ireland,Germany,visa-free
Ireland,Ghana,visa on arrival
Ireland,Greece,visa-free
Ireland,Grenada,visa-free/90 days
Ireland,Guatemala,visa-free/90 days
Ireland,Guinea,eVisa/90 daysApply now
Ireland,Guinea-Bissau,visa on arrival/90 days
Ireland,Guyana,visa-free/90 days
Ireland,Haiti,visa-free/90 days
Ireland,Honduras,visa-free/90 days
Ireland,Hong Kong,visa-free/90 days
Ireland,Hungary,visa-free
Ireland,Iceland,visa-free
Ireland,India,eVisa/30 daysApply now
Ireland,Indonesia,visa on arrival / eVisa/30 daysApply now
Ireland,Iran,eVisa/30 daysApply now
Ireland,Iraq,visa on arrival/60 days
Ireland,Israel,visa-free/90 days
Ireland,Italy,visa-free
Ireland,Jamaica,visa-free/90 days
Ireland,Japan,visa-free/90 days
Ireland,Jordan,visa on arrival / eVisaApply now
Ireland,Kazakhstan,visa-free/30 days
Ireland,Kenya,eVisa/90 daysApply now
Ireland,Kiribati,visa-free/90 days
Ireland,Kosovo,visa-free/90 days
Ireland,Kuwait,visa on arrival / eVisa/90 daysApply now
Ireland,Kyrgyzstan,visa-free/60 days
Ireland,Laos,visa on arrival / eVisa/30 daysApply now
Ireland,Latvia,visa-free
Ireland,Lebanon,visa on arrival/30 days
Ireland,Lesotho,visa-free/90 days
Ireland,Liberia,visa required
Ireland,Libya,visa required
Ireland,Liechtenstein,visa-free
Ireland,Lithuania,visa-free
Ireland,Luxembourg,visa-free
Ireland,Macao,visa-free/90 days
Ireland,Madagascar,visa on arrival/90 days
Ireland,Malawi,visa on arrival / eVisa/30 daysApply now
Ireland,Malaysia,visa-free/90 days
Ireland,Maldives,visa on arrival/30 days
Ireland,Mali,visa required
Ireland,Malta,visa-free
Ireland,Marshall Islands,visa-free/90 days
Ireland,Mauritania,visa on arrival
Ireland,Mauritius,visa-free/90 days
Ireland,Mexico,visa-free/180 days
Ireland,Micronesia,visa-free/30 days
Ireland,Moldova,visa-free/90 days
Ireland,Monaco,visa-free
Ireland,Mongolia,visa-free/30 days
Ireland,Montenegro,visa-free/90 days
Ireland,Morocco,visa-free/90 days
Ireland,Mozambique,visa-free/30 days
Ireland,Myanmar,eVisaApply now
Ireland,Namibia,visa-free/90 days
Ireland,Nauru,visa required
Ireland,Nepal,visa on arrival / eVisa/150 daysApply now
Ireland,Netherlands,visa-free
Ireland,New Zealand,eTA/90 daysApply now
Ireland,Nicaragua,visa-free/90 days
Ireland,Niger,visa required
Ireland,Nigeria,eVisaApply now
Ireland,North Korea,visa required
Ireland,North Macedonia,visa-free/90 days
Ireland,Norway,visa-free
Ireland,Oman,visa on arrival / eVisa/30 daysApply now
Ireland,Pakistan,eVisaApply now
Ireland,Palau,visa-free/90 days
Ireland,Palestinian Territories,visa-free
Ireland,Panama,visa-free/90 days
Ireland,Papua New Guinea,eVisa/60 daysApply now
Ireland,Paraguay,visa-free/90 days
Ireland,Peru,visa-free/180 days
Ireland,Philippines,visa-free/30 days
Ireland,Poland,visa-free
Ireland,Portugal,visa-free
Ireland,Qatar,free visa on arrival/30 days
Ireland,Romania,visa-free
Ireland,Russian Federation,eVisa/15 daysApply now
Ireland,Rwanda,visa on arrival / eVisa/30 daysApply now
Ireland,Saint Kitts and Nevis,visa-free/90 days
Ireland,Saint Lucia,visa-free/42 days
Ireland,Samoa,visa on arrival/90 days
Ireland,San Marino,visa-free
Ireland,Sao Tome and Principe,visa-free/15 days
Ireland,Saudi Arabia,visa on arrival / eVisa/90 daysApply now
Ireland,Senegal,visa-free/90 days
Ireland,Serbia,visa-free/90 days
Ireland,Seychelles,tourist registration/90 daysApply now
Ireland,Sierra Leone,visa on arrival / eVisa/30 daysApply now
Ireland,Singapore,visa-free/90 days
Ireland,Slovakia,visa-free
Ireland,Slovenia,visa-free
Ireland,Solomon Islands,visa on arrival/90 days
Ireland,Somalia,visa on arrival/30 days
Ireland,South Africa,visa-free/90 days
Ireland,South Korea,eTA/90 daysApply now
Ireland,South Sudan,eVisaApply now
Ireland,Spain,visa-free
Ireland,Sri Lanka,eTA/30 daysApply now
Ireland,St. Vincent and the Grenadines,visa-free/90 days
Ireland,Sudan,visa required
Ireland,Suriname,tourist card/90 daysApply now
Ireland,Sweden,visa-free
Ireland,Switzerland,visa-free
Ireland,Syria,visa required
Ireland,Taiwan,visa-free/90 days
Ireland,Tajikistan,visa on arrival / eVisa/45 daysApply now
Ireland,Tanzania,visa on arrival / eVisaApply now
Ireland,Thailand,visa-free/30 days
Ireland,Timor-Leste,visa on arrival/90 days
Ireland,Togo,visa on arrival / eVisa/15 daysApply now
Ireland,Tonga,visa on arrival/31 days
Ireland,Trinidad and Tobago,visa-free
Ireland,Tunisia,visa-free/90 days
Ireland,Turkmenistan,visa required
Ireland,Tuvalu,visa on arrival/30 days
Ireland,Türkiye,visa-free/90 days
Ireland,Uganda,visa-free/90 days
Ireland,Ukraine,visa-free/90 days
Ireland,United Arab Emirates,visa-free/30 days
Ireland,United Kingdom,visa-free
Ireland,United States of America,eTA/90 daysApply now
Ireland,Uruguay,visa-free/90 days
Ireland,Uzbekistan,visa-free/30 days
Ireland,Vanuatu,visa-free/30 days
Ireland,Vatican City,visa-free
Ireland,Venezuela,visa-free/90 days
Ireland,Viet Nam,eVisa/90 daysApply now
Ireland,Yemen,visa required
Ireland,Zambia,visa-free/90 days
Ireland,Zimbabwe,visa on arrival/90 days
Israel,Afghanistan,visa required
Israel,Albania,visa-free/90 days
Israel,Algeria,not admitted
Israel,Andorra,visa-free/90 days
Israel,Angola,visa-free/30 days
Israel,Antigua and Barbuda,eVisaApply now
Israel,Argentina,visa-free/90 days
Israel,Armenia,visa on arrival / eVisa/120 daysApply now
Israel,Australia,eVisaApply now
Israel,Austria,visa-free/90 days
Israel,Azerbaijan,visa on arrival / eVisa/30 daysApply now
Israel,Bahamas,visa-free/90 days
Israel,Bahrain,eVisaApply now
Israel,Bangladesh,not admitted
Israel,Barbados,visa-free/180 days
Israel,Belarus,visa-free/90 days
Israel,Belgium,visa-free/90 days
Israel,Belize,visa-free/90 days
Israel,Benin,eVisaApply now
Israel,Bhutan,eVisaApply now
Israel,Bolivia,visa on arrival / eVisa/90 daysApply now
Israel,Bosnia and Herzegovina,visa-free/90 days
Israel,Botswana,visa-free/90 days
Israel,Brazil,visa-free/90 days
Israel,Brunei,not admitted
Israel,Bulgaria,visa-free/90 days
Israel,Burkina Faso,eVisaApply now
Israel,Burundi,visa on arrival/30 days
Israel,Cambodia,visa on arrival / eVisa/30 daysApply now
Israel,Cameroon,eVisaApply now
Israel,Canada,eTA/180 daysApply now
Israel,Cape Verde,visa on arrival (EASE)Apply now
Israel,Central African Republic,visa-free/90 days
Israel,Chad,visa required
Israel,Chile,visa-free/90 days
Israel,China,visa required
Israel,Colombia,visa-free/90 days
Israel,Comoros,visa on arrival/45 days
Israel,Congo,visa required
Israel,Congo (Dem. Rep.),eVisa/90 daysApply now
Israel,Costa Rica,visa-free/180 days
Israel,Cote d'Ivoire (Ivory Coast),pre-enrollment/90 daysApply now
Israel,Croatia,visa-free/90 days
Israel,Cuba,tourist card/30 days
Israel,Cyprus,visa-free/90 days
Israel,Czech Republic,visa-free/90 days
Israel,Denmark,visa-free/90 days
Israel,Djibouti,eVisaApply now
Israel,Dominica,visa-free/180 days
Israel,Dominican Republic,visa-free
Israel,Ecuador,visa-free/90 days
Israel,Egypt,visa required
Israel,El Salvador,visa-free/90 days
Israel,Equatorial Guinea,eVisaApply now
Israel,Eritrea,visa required
Israel,Estonia,visa-free/90 days
Israel,Eswatini,visa-free/30 days
Israel,Ethiopia,visa on arrival / eVisa/90 daysApply now
Israel,Fiji,visa-free/120 days
Israel,Finland,visa-free/90 days
Israel,France,visa-free/90 days
Israel,Gabon,eVisa/90 daysApply now
Israel,Gambia,visa required
Israel,Georgia,visa-free/360 days
Israel,Germany,visa-free/90 days
Israel,Ghana,visa on arrival
Israel,Greece,visa-free/90 days
Israel,Grenada,visa-free/90 days
Israel,Guatemala,visa-free/90 days
Israel,Guinea,eVisa/90 daysApply now
Israel,Guinea-Bissau,visa on arrival/90 days
Israel,Guyana,visa required
Israel,Haiti,visa-free/90 days
Israel,Honduras,visa-free/90 days
Israel,Hong Kong,visa-free/90 days
Israel,Hungary,visa-free/90 days
Israel,Iceland,visa-free/90 days
Israel,India,eVisa/30 daysApply now
Israel,Indonesia,visa required
Israel,Iran,not admitted
Israel,Iraq,visa required
Israel,Ireland,visa-free/90 days
Israel,Italy,visa-free/90 days
Israel,Jamaica,visa-free/90 days
Israel,Japan,visa-free/90 days
Israel,Jordan,visa on arrival / eVisaApply now
Israel,Kazakhstan,visa-free/30 days
Israel,Kenya,eVisa/90 daysApply now
Israel,Kiribati,visa-free/90 days
Israel,Kosovo,visa-free/90 days
Israel,Kuwait,visa required
Israel,Kyrgyzstan,visa-free/60 days
Israel,Laos,visa on arrival / eVisa/30 daysApply now
Israel,Latvia,visa-free/90 days
Israel,Lebanon,not admitted
Israel,Lesotho,visa-free/90 days
Israel,Liberia,visa required
Israel,Libya,not admitted
Israel,Liechtenstein,visa-free/90 days
Israel,Lithuania,visa-free/90 days
Israel,Luxembourg,visa-free/90 days
Israel,Macao,visa-free/90 days
Israel,Madagascar,visa on arrival/90 days
Israel,Malawi,visa-free/90 days
Israel,Malaysia,not admitted
Israel,Maldives,visa on arrival/30 days
Israel,Mali,visa required
Israel,Malta,visa-free/90 days
Israel,Marshall Islands,visa on arrival/90 days
Israel,Mauritania,visa on arrival
Israel,Mauritius,visa-free/90 days
Israel,Mexico,visa-free/180 days
Israel,Micronesia,visa-free/30 days
Israel,Moldova,visa-free/90 days
Israel,Monaco,visa-free/90 days
Israel,Mongolia,visa-free/30 days
Israel,Montenegro,visa-free/90 days
Israel,Morocco,eVisa/30 daysApply now
Israel,Mozambique,visa-free/30 days
Israel,Myanmar,eVisaApply now
Israel,Namibia,visa required
Israel,Nauru,visa on arrival
Israel,Nepal,visa on arrival / eVisa/150 daysApply now
Israel,Netherlands,visa-free/90 days
Israel,New Zealand,eTA/90 daysApply now
Israel,Nicaragua,visa-free/90 days
Israel,Niger,visa required
Israel,Nigeria,eVisaApply now
Israel,North Korea,visa required
Israel,North Macedonia,visa-free/90 days
Israel,Norway,visa-free/90 days
Israel,Oman,eVisaApply now
Israel,Pakistan,not admitted
Israel,Palau,visa-free/90 days
Israel,Palestinian Territories,visa-free
Israel,Panama,visa-free/90 days
Israel,Papua New Guinea,eVisa/60 daysApply now
Israel,Paraguay,visa-free/90 days
Israel,Peru,visa-free/180 days
Israel,Philippines,visa-free/60 days
Israel,Poland,visa-free/90 days
Israel,Portugal,visa-free/90 days
Israel,Qatar,visa required
Israel,Romania,visa-free/90 days
Israel,Russian Federation,visa-free/90 days
Israel,Rwanda,visa on arrival / eVisa/30 daysApply now
Israel,Saint Kitts and Nevis,visa-free/90 days
Israel,Saint Lucia,visa-free/42 days
Israel,Samoa,visa on arrival/90 days
Israel,San Marino,visa-free/90 days
Israel,Sao Tome and Principe,eVisaApply now
Israel,Saudi Arabia,not admitted
Israel,Senegal,visa on arrival/30 days
Israel,Serbia,visa-free/90 days
Israel,Seychelles,tourist registration/90 daysApply now
Israel,Sierra Leone,visa on arrival / eVisa/30 daysApply now
Israel,Singapore,visa-free/30 days
Israel,Slovakia,visa-free/90 days
Israel,Slovenia,visa-free/90 days
Israel,Solomon Islands,visa on arrival/90 days
Israel,Somalia,visa on arrival/30 days
Israel,South Africa,visa-free/90 days
Israel,South Korea,eTA/90 daysApply now
Israel,South Sudan,eVisaApply now
Israel,Spain,visa-free/90 days
Israel,Sri Lanka,eTA/30 daysApply now
Israel,St. Vincent and the Grenadines,visa-free/90 days
Israel,Sudan,visa required
Israel,Suriname,visa-free/180 days
Israel,Sweden,visa-free/90 days
Israel,Switzerland,visa-free/90 days
Israel,Syria,not admitted
Israel,Taiwan,visa-free/90 days
Israel,Tajikistan,visa on arrival / eVisa/45 daysApply now
Israel,Tanzania,visa on arrival / eVisaApply now
Israel,Thailand,visa-free/30 days
Israel,Timor-Leste,visa on arrival/30 days
Israel,Togo,visa on arrival / eVisa/15 daysApply now
Israel,Tonga,visa on arrival/31 days
Israel,Trinidad and Tobago,visa-free/90 days
Israel,Tunisia,visa required
Israel,Turkmenistan,visa required
Israel,Tuvalu,visa on arrival/30 days
Israel,Türkiye,visa-free/90 days
Israel,Uganda,eVisaApply now
Israel,Ukraine,visa-free/90 days
Israel,United Arab Emirates,visa-free/90 days
Israel,United Kingdom,visa-free/180 days
Israel,United States of America,eTA/90 daysApply now
Israel,Uruguay,visa-free/90 days
Israel,Uzbekistan,visa-free/30 days
Israel,Vanuatu,visa-free/30 days
Israel,Vatican City,visa-free/90 days
Israel,Venezuela,visa required
Israel,Viet Nam,eVisa/90 daysApply now
Israel,Yemen,not admitted
Israel,Zambia,visa on arrival / eVisa/90 daysApply now
Israel,Zimbabwe,visa on arrival/90 days
Jordan,Afghanistan,visa required
Jordan,Albania,eVisaApply now
Jordan,Algeria,visa required
Jordan,Andorra,visa required
Jordan,Angola,visa required
Jordan,Antigua and Barbuda,eVisaApply now
Jordan,Argentina,visa required
Jordan,Armenia,visa on arrival / eVisa/120 daysApply now
Jordan,Australia,eVisaApply now
Jordan,Austria,visa required
Jordan,Azerbaijan,eVisa/30 daysApply now
Jordan,Bahamas,eVisaApply now
Jordan,Bahrain,eVisaApply now
Jordan,Bangladesh,visa required
Jordan,Barbados,visa-free/90 days
Jordan,Belarus,visa required
Jordan,Belgium,visa required
Jordan,Belize,visa required
Jordan,Benin,eVisaApply now
Jordan,Bhutan,eVisaApply now
Jordan,Bolivia,visa on arrival / eVisa/90 daysApply now
Jordan,Bosnia and Herzegovina,visa required
Jordan,Botswana,eVisaApply now
Jordan,Brazil,visa required
Jordan,Brunei,visa required
Jordan,Bulgaria,visa required
Jordan,Burkina Faso,eVisaApply now
Jordan,Burundi,visa on arrival/30 days
Jordan,Cambodia,visa on arrival / eVisa/30 daysApply now
Jordan,Cameroon,eVisaApply now
Jordan,Canada,visa required
Jordan,Cape Verde,visa on arrival (EASE)Apply now
Jordan,Central African Republic,visa required
Jordan,Chad,visa required
Jordan,Chile,visa required
Jordan,China,visa required
Jordan,Colombia,eVisaApply now
Jordan,Comoros,visa on arrival/45 days
Jordan,Congo,visa required
Jordan,Congo (Dem. Rep.),eVisa/90 daysApply now
Jordan,Costa Rica,visa required
Jordan,Cote d'Ivoire (Ivory Coast),pre-enrollment/90 daysApply now
Jordan,Croatia,visa required
Jordan,Cuba,tourist card/30 days
Jordan,Cyprus,visa required
Jordan,Czech Republic,visa required
Jordan,Denmark,visa required
Jordan,Djibouti,eVisaApply now
Jordan,Dominica,visa-free/21 days
Jordan,Dominican Republic,visa required
Jordan,Ecuador,visa-free/90 days
Jordan,Egypt,visa-free/90 days
