stock_code,name_vn,name_en,name_short,post_to,C
NSH,Công ty cổ phần Tập đoàn Nhôm Sông Hồng Shalumi,Song Hong Aluminium Joint Stock Company,NSH Joint Stock Company,HNX,2
NSL,Công ty cổ phần Cấp nước Sơn La,Son La Water Supply Joint - StockCompany,NSL Joint Stock Company,UPCOM,3
NSS,Công ty cổ phần Nông Súc Sản Đồng Nai,Dong Nai Agricultural Livestock Product Joint Stock Company,NSS Joint Stock Company,UPCOM,3
NST,CTCP Ngân Sơn,Ngan Son JSC,NST Joint Stock Company,HNX,2
NT2,Công ty Cổ phần Điện lực Dầu khí Nhơn Trạch 2,Petrovietnam Power Nhon Trach 2 Joint Stock Company,NT2 Joint Stock Company,HOSE,1
NTB,CTCP Đầu tư xây dựng và Khai thác Công trình giao thông 584,Transport Engineering Construction and Business Investment Stock Company 584,NTB Joint Stock Company,UPCOM,3
NTC,CTCP Khu Công nghiệp Nam Tân Uyên,Nam Tan Uyen Joint Stock Corporation,NTC Joint Stock Company,UPCOM,3
NTF,Công ty cổ phần Dược - Vật tư Y tế Nghệ An,Cong ty co phan Duoc - Vat tu Y te Nghe An,NTF Joint Stock Company,UPCOM,3
NTH,Công ty cổ phần Thủy điện Nước trong,Nuoc trong Hydro - Power Joint Stock Company,NTH Joint Stock Company,HNX,2
NTL,Công ty Cổ phần Phát triển Đô thị Từ Liêm,Tu Liem Urban Development Joint Stock Company,NTL Joint Stock Company,HOSE,1
NTP,CTCP Nhựa Thiếu niên- Tiền Phong,Tien Phong Plastic JSC,NTP Joint Stock Company,HNX,2
NTT,CTCP Dệt - May Nha Trang,CTCP Det-May Nha Trang,NTT Joint Stock Company,UPCOM,3
NTW,CTCP Cấp nước Nhơn Trạch,Nhon Trach Water Supply Joint Stock Company,NTW Joint Stock Company,UPCOM,3
NUE,CTCP Môi trường đô thị Nha Trang,Cong ty co phan Moi truong Do thi Nha Trang,NUE Joint Stock Company,UPCOM,3
NVB,Ngân hàng TMCP Quốc Dân,National Citizen Commercial Joint Stock Bank,NVB Joint Stock Company,HNX,2
NVL,Công ty Cổ phần Tập đoàn Đầu tư Địa ốc No Va,No Va Land Investment Group Corporation,NVL Joint Stock Company,HOSE,1
NVL122001,NVLB2123012,NVL122001,NVL122001,HNX,2
NVP,CTCP Nước sạch Vĩnh Phúc,Cong ty co phan Nuoc sach Vinh Phuc,NVP Joint Stock Company,UPCOM,3
NVT,Công ty Cổ phần Bất động sản Du lịch Ninh Vân Bay,Ninh Van Bay Travel Real Estate Joint Stock Company,NVT Joint Stock Company,HOSE,1
NWT,Công ty Cổ phần Vận tải Newway,CTCP Van tai Newway,NWT Joint Stock Company,UPCOM,3
NXT,Công ty cổ phần Sản xuất và Cung ứng vật liệu xây dựng Kon Tum,Kon Tum Construction Materials Supply And Production Joint Stock Company,NXT Joint Stock Company,UPCOM,3
OCB,Ngân hàng Thương mại cổ phần Phương Đông,Orient Commercial Joint Stock Bank,OCB Joint Stock Company,HOSE,1
OCH,Công ty cổ phần One Capital Hospitality,One Capital Hospitality Joint Srock Company,OCH Joint Stock Company,HNX,2
ODE,Công ty cổ phần Tập đoàn Truyền thông và Giải trí ODE,CTCP TAP DOAN TRUYEN THONG VA GIAI TRI ODE,ODE Joint Stock Company,UPCOM,3
OGC,Công ty Cổ phần Tập đoàn Đại Dương,Ocean Group Joint Stock Company.,OGC Joint Stock Company,HOSE,1
OIL,Tổng Công ty Dầu Việt Nam - Công ty cổ phần,PetroVietnam Oil Corporation,OIL Joint Stock Company,UPCOM,3
ONE,Công ty cổ phần Công nghệ ONE,One Technologies Corporation,ONE Joint Stock Company,HNX,2
ONW,CTCP Dịch vụ Một thế giới,One World Services Joint Stock Company,ONW Joint Stock Company,UPCOM,3
OPC,Công ty Cổ phần Dược phẩm OPC,OPC Pharmaceutical Joint-Stock Company,OPC Joint Stock Company,HOSE,1
ORS,Công ty Cổ phần Chứng khoán Tiên Phong,Orient Securities Corporation,ORS Joint Stock Company,HOSE,1
PAC,Công ty Cổ phần Pin Ắc quy miền Nam,Dry Cell and Storage Battery Joint Stock Company,PAC Joint Stock Company,HOSE,1
PAI,"CTCP Công nghệ thông tin, Viễn thông và Tự động hóa dầu khí","Cong ty co phan Cong nghe thong tin,Vien thong va Tu dong hoa Dau Khi",PAI Joint Stock Company,UPCOM,3
PAN,Công ty Cổ phần Tập đoàn PAN,PAN Pacific Corporation,PAN Joint Stock Company,HOSE,1
PAP,Công ty cổ phần Dầu khí Đầu tư khai thác cảng Phước An,Petro Vietnam Phuoc An Port Investment & Operation Joint Stock Company,PAP Joint Stock Company,UPCOM,3
PAS,Công ty cổ phần Quốc tế Phương Anh,Phuong Anh International Joint Stock Company,PAS Joint Stock Company,UPCOM,3
PAT,Công ty cổ phần Phốt Pho Apatit Việt Nam,CTCP PHOT PHO APATIT VIET NAM,PAT Joint Stock Company,UPCOM,3
PBC,Công ty cổ phần Dược phẩm Trung ương I-Pharbaco,CTCP Duoc pham Trung uong I-Pharbaco,PBC Joint Stock Company,UPCOM,3
PBP,CTCP Bao bì Dầu khí Việt Nam,PetroVietnam Packaging Joint Stock Company,PBP Joint Stock Company,HNX,2
PBT,Công ty Cổ phần Nhà và Thương mại Dầu khí,Cong ty co phan Nha va Thuong mai Dau khi,PBT Joint Stock Company,UPCOM,3
PC1,Công ty cổ phần Tập đoàn PC1,Power Construction Joint Stock Company,PC1 Joint Stock Company,HOSE,1
PC112202,Trái phiếu Công ty cổ phần Tập đoàn PC1 (PC1H2227002),PC1 Group Joint Stock Company,PC112202,HNX,2
PCC,CTCP Tập đoàn Xây lắp 1 - Petrolimex,Petrolimex Construction Joint Stock Company 1,PCC Joint Stock Company,UPCOM,3
PCE,CTCP Phân bón và Hóa chất Dầu khí Miền Trung,Central PetroVietnam Fertilizer And Chemicals Joint Stock Company,PCE Joint Stock Company,HNX,2
PCF,CTCP Cà phê Petec,Petec Coffee joint Stock Company,PCF Joint Stock Company,UPCOM,3
PCG,Công ty Cổ phần Đầu tư Phát triển Gas Đô thị,Petro Viet Nam Gas City Investment and Development JSC,PCG Joint Stock Company,HNX,2
PCH,Công ty cổ phần Nhựa Picomat,CTCP NHUA PICOMAT,PCH Joint Stock Company,HNX,2
PCM,CTCP Vật liệu Xây dựng Bưu Điện,Cong ty co phan Vat lieu xay dung Buu dien,PCM Joint Stock Company,UPCOM,3
PCN,CTCP Hóa phẩm dầu khí DMC - Miền Bắc,DMC-Northern Petrolium Chemicals Joint Stock Company,PCN Joint Stock Company,UPCOM,3
PCT,CTCP Vận tải Khí và Hóa chất Việt Nam,Viet Nam Gas and Chemicals Transportation Corporation,PCT Joint Stock Company,HNX,2
PDB,Công ty cổ phần Tập đoàn Đầu tư Din Capital,Pacific Dinco Corporation,PDB Joint Stock Company,HNX,2
PDC,CTCP Du lịch Dầu khí Phương Đông,Phuong Dong Petroleum Tourism JSC,PDC Joint Stock Company,UPCOM,3
PDN,Công ty Cổ phần Cảng Đồng Nai,Dong Nai Port Joint – Stock Company,PDN Joint Stock Company,HOSE,1
PDR,Công ty Cổ phần Phát triển Bất động sản Phát Đạt,Phat Dat Real Estate Development Corp,PDR Joint Stock Company,HOSE,1
PDV,Công ty Cổ phần Vận tải và Tiếp vận Phương Đông Việt,Shares of Phuong Dong Viet Shipping and Logistics Corporation,PDV Joint Stock Company,UPCOM,3
PEC,CTCP Cơ khí Điện lực,Cong ty co phan Co khi Dien Luc,PEC Joint Stock Company,UPCOM,3
PEG,Tổng Công ty Thương mại Kỹ thuật và Đầu tư - Công ty cổ phần,PETEC Trading And Investment Corporation,PEG Joint Stock Company,UPCOM,3
PEN,CTCP Xây lắp III Petrolimex,Petrolimex Installation No.III Joint Stock Company,PEN Joint Stock Company,HNX,2
PEQ,CTCP Thiết bị Xăng dầu Petrolimex,CTCP Thiet bi Xang dau Petrolimex,PEQ Joint Stock Company,UPCOM,3
PET,Tổng Công ty Cổ phần Dịch vụ Tổng hợp Dầu khí,Petrovietnam General Services Corporation,PET Joint Stock Company,HOSE,1
PFL,Công ty cổ phần Dầu khí Đông Đô,PFL,PFL Joint Stock Company,UPCOM,3
PGB,Ngân hàng Thương mại cổ phần Xăng dầu Petrolimex,Ngan hang TMCP Xang dau Prtrolimex,PGB Joint Stock Company,UPCOM,3
PGC,Tổng Công ty Gas Petrolimex - Công ty Cổ phần,Petrolimex Gas Corporation - JSC,PGC Joint Stock Company,HOSE,1
PGD,Công ty Cổ phần Phân phối Khí thấp áp Dầu khí Việt Nam,Petro Viet Nam Low Pressure GAS Distribution Joint Stock Company,PGD Joint Stock Company,HOSE,1
PGI,Tổng Công ty Cổ phần Bảo hiểm Petrolimex,Petrolimex Insurance Corporation,PGI Joint Stock Company,HOSE,1
PGN,Công ty cổ phần Phụ Gia Nhựa,Plastic Additives Joint Stock Company,PGN Joint Stock Company,HNX,2
PGS,CTCP Kinh doanh Khí miền Nam,Petrovietnam Southern Gas JSC,PGS Joint Stock Company,HNX,2
PGT,CTCP PGT Holdings,Saigon Petrolimex Gas Taxi JSC,PGT Joint Stock Company,HNX,2
PGV,Tổng Công ty Phát điện 3 - Công ty cổ phần,Share of Power Generation Corporation 3,PGV Joint Stock Company,HOSE,1
PHC,CTCP Xây dựng Phục Hưng Holdings,Phuc Hung Holdings Construction JSC,PHC Joint Stock Company,HOSE,1
PHH,CTCP HỒNG HÀ VIỆT NAM,CTCP HỒNG HÀ VIỆT NAM,PHH Joint Stock Company,UPCOM,3
PHN,Công ty cổ phần Pin Hà Nội,Cong ty co phan Pin Ha Noi,PHN Joint Stock Company,HNX,2
PHP,CTCP Cảng Hải Phòng,Port of Hai Phong Joint Stock Company,PHP Joint Stock Company,UPCOM,3
PHR,Công ty Cổ phần Cao su Phước Hòa,Phuoc Hoa Rubber Joint Stock Company,PHR Joint Stock Company,HOSE,1
PHS,CTCP Chứng khoán Phú Hưng,Phu Hung Securities Corporation,PHS Joint Stock Company,UPCOM,3
PIA,CTCP Tin học Viễn thông Petrolimex,Cong ty co phan Tin Vien thong Petrolimex,PIA Joint Stock Company,HNX,2
PIC,CTCP Đầu tư Điện lực 3,PC3 Investment Joint Stock Company,PIC Joint Stock Company,HNX,2
PID,CTCP Trang trí nội thất Dầu Khí,Petroleum Interior Decoration Joint Stock Company,PID Joint Stock Company,UPCOM,3
PIS,Tổng công ty Pisico Bình Định - CTCP,Tong CT PISICO Binh Dinh - CTCP,PIS Joint Stock Company,UPCOM,3
PIT,Công ty Cổ phần Xuất nhập khẩu PETROLIMEX,Petrolimex International Trading Joint Stock Company,PIT Joint Stock Company,HOSE,1
PIV,CTCP PIV,PIV Petro Investment and Valuation JSC,PIV Joint Stock Company,UPCOM,3
PJC,CTCP Thương mại và Vận tải Petrolimex Hà Nội,Petrolimex Hanoi Transportation and Trading JSC,PJC Joint Stock Company,HNX,2
PJS,CTCP Cấp nước Phú Hòa Tân,Phu Hoa Tan Water Supply Joint Stock Company,PJS Joint Stock Company,UPCOM,3
PJT,Công ty Cổ phần Vận tải Xăng dầu Đường thủy Petrolimex,Petrolimex Joint Stock Tanker Company,PJT Joint Stock Company,HOSE,1
PLA,Công ty cổ phần Đầu tư và Dịch vụ Hạ tầng Xăng Dầu,Petroleum Logistic Service and Investment Joint Stock Company,PLA Joint Stock Company,UPCOM,3
PLC,Tổng Công ty Hóa dầu Petrolimex - CTCP,Petrolimex Petrochemical Corporation -JSC,PLC Joint Stock Company,HNX,2
PLE,Công ty cổ phần Tư vấn Xây dựng Petrolimex,Petrolimex Engineering Joint Stock Company,PLE Joint Stock Company,UPCOM,3
PLO,Công ty cổ phần Kho vận Petec,Petec Logistics Joint Stock Company,PLO Joint Stock Company,UPCOM,3
PLP,Công ty Cổ phần Sản xuất và Công nghệ Nhựa Pha Lê,Pha Le Plastics Manufacturing and Technology Joint Stock Company,PLP Joint Stock Company,HOSE,1
PLX,Tập đoàn Xăng dầu Việt Nam,Viet Nam National Petroleum Group,PLX Joint Stock Company,HOSE,1
PMB,CTCP Phân bón và Hóa chất Dầu khí Miền Bắc,North Petro Vietnam Fertilizer & Chemicals Joint Stock Company,PMB Joint Stock Company,HNX,2
PMC,CTCP Dược phẩm dược liệu Pharmedic,Pharmedic Pharmaceutical Medicinal JSC,PMC Joint Stock Company,HNX,2
PMG,Công ty Cổ phần Đầu tư và Sản xuất Petro Miền Trung,Petro Center Corporation,PMG Joint Stock Company,HOSE,1
PMJ,CTCP Vật tư Bưu điện,Posts and Telecommunications Material Supply Joint Stock Company,PMJ Joint Stock Company,UPCOM,3
PMP,CTCP Bao bì Đạm Phú Mỹ,Dam Phu My Packaging Joint Stock Company,PMP Joint Stock Company,HNX,2
PMS,CTCP Cơ khí xăng dầu,Petroleum Mechanical Stock Company,PMS Joint Stock Company,HNX,2
PMT,CTCP Viễn thông Telvina Việt Nam,CTCP vat lieu Buu dien,PMT Joint Stock Company,UPCOM,3
PMW,Công ty cổ phần Cấp nước Phú Mỹ,Phu My Water Supply Joint Stock Company,PMW Joint Stock Company,UPCOM,3
PNC,Công ty cổ phần Văn hoá Phương Nam,Phuong Nam Cultural Joint Stock Corporation,PNC Joint Stock Company,HOSE,1
PND,CTCP Xăng dầu Dầu khí Nam Định,Cong ty cp phan Xang dau Dau khi Nam Dinh,PND Joint Stock Company,UPCOM,3
PNG,Công ty Cổ phần Thương mại Phú Nhuận,Phu Nhuan Trading Joint Stock Company,PNG Joint Stock Company,UPCOM,3
PNJ,Công ty CP Vàng bạc Đá quý Phú Nhuận,PHU NHUAN JEWELRY JOINT STOCK COMPANY,PNJ Joint Stock Company,HOSE,1
PNP,Công ty cổ phần Tân Cảng – Phú Hữu,Phu Huu – Newport Corporation,PNP Joint Stock Company,UPCOM,3
PNT,CTCP Kỹ thuật Xây dựng Phú Nhuận,Phu Nhuan Technical Construction Joint Stock Company,PNT Joint Stock Company,UPCOM,3
POB,CTCP Xăng dầu Dầu khí Thái Bình,Thai Binh Petrovietnam Oil Joint Stock Company,POB Joint Stock Company,UPCOM,3
POM,Công ty Cổ phần Thép POMINA,Pomina Steel Corporation,POM Joint Stock Company,HOSE,1
POS,"CTCP Dịch vụ Lắp đặt, Vận hành và Bảo dưỡng Công trình Dầu khí biển PTSC",PTSC Offshore Services Joint Stock Company,POS Joint Stock Company,UPCOM,3
POT,CTCP Thiết bị Bưu điện,Post and Telecommunication Equipment JSC,POT Joint Stock Company,HNX,2
POV,CTCP Xăng dầu Dầu khí Vũng Áng,CTCP Xăng dầu Dầu khí Vũng Áng,POV Joint Stock Company,UPCOM,3
POW,Tổng công ty Điện lực Dầu khí Việt Nam – Công ty cổ phần,PetroVietnam Power Corporation,POW Joint Stock Company,HOSE,1
PPC,Công ty Cổ phần Nhiệt điện Phả Lại,Pha Lai Thermal Power Joint Stock Company,PPC Joint Stock Company,HOSE,1
PPE,Công ty cổ phần Tư vấn Đầu tư PP Enterprise,PP Enterprise Investment Consultancy Joint Stock Company,PPE Joint Stock Company,HNX,2
PPH,Tổng công ty cổ phần Phong Phú,Tổng công ty cổ phần Phong Phú,PPH Joint Stock Company,UPCOM,3
PPI,Công ty Cổ phần Đầu tư và Phát triển Dự án Hạ tầng Thái Bình Dương,Pacific Infrastructure Project Development and Investment Corporation,PPI Joint Stock Company,UPCOM,3
PPP,CTCP Dược phẩm Phong Phú,Phong Phu Pharmaceutical JSC,PPP Joint Stock Company,HNX,2
PPS,Công ty cổ phần Dịch vụ kỹ thuật Điện lực Dầu khí Việt Nam,Petrovietnam Power Services JSC,PPS Joint Stock Company,HNX,2
PPT,Công ty cổ phần Petro Times,Petro Times Joint Stock Company,PPT Joint Stock Company,HNX,2
PPY,CTCP Xăng dầu Dầu khí Phú Yên,PetroVietnam Oil Phu Yen Joint Stock Company,PPY Joint Stock Company,HNX,2
PQN,Công ty cổ phần Dịch vụ Dầu khí Quảng Ngãi PTSC,PTSC Quang Ngai Joint Stock Company,PQN Joint Stock Company,UPCOM,3
PRC,CTCP Logistics Portserco,Portserco JSC,PRC Joint Stock Company,HNX,2
PRE,Tổng công ty cổ phần Tái bảo hiểm PVI,PVI Reinsurance Joint-stock Corporation,PRE Joint Stock Company,HNX,2
PRO,CTCP Procimex Việt Nam,CTCP Procimex Viet Nam,PRO Joint Stock Company,UPCOM,3
PRT,Tổng công ty Sản xuất - Xuất nhập khẩu Bình Dương - Công ty cổ phần,Binh Duong Producing and Trading Corporation,PRT Joint Stock Company,UPCOM,3
PSB,CTCP Đầu tư Dầu khí Sao Mai - Bến Đình,SAO MAI - BEN DINH PETROLEUM INVESTMENT JOINT STOCK COMPANY,PSB Joint Stock Company,UPCOM,3
PSC,CTCP Vận tải và Dịch vụ Petrolimex Sài Gòn,Petrolimex Saigon Transportation and Service JSC,PSC Joint Stock Company,HNX,2
PSD,CTCP Dịch vụ Phân phối Tổng hợp Dầu khí,Petroleum General Distribution Services Joint Stock Company,PSD Joint Stock Company,HNX,2
PSE,CTCP Phân bón và Hóa chất Dầu khí Đông Nam Bộ,South-East PetroVietnam Fertilizer and Chemicals Joint Stock Company,PSE Joint Stock Company,HNX,2
PSG,CTCP Đầu tư và Xây lắp Dầu khí Sài Gòn,Công ty cổ phần Đầu tư và Xây lắp Dầu khí Sài Gòn,PSG Joint Stock Company,UPCOM,3
PSH,Công ty cổ phần Thương mại Đầu tư Dầu khí Nam Sông Hậu,Nam Song Hau Trading Investing Petroleum Joint Stock Company,PSH Joint Stock Company,HOSE,1
PSI,Công ty Cổ phần Chứng khoán Dầu khí,PetroVietnam Securities Incorporated,PSI Joint Stock Company,HNX,2
PSL,CTCP Chăn nuôi Phú Sơn,CTCP chan nuoi Phu son,PSL Joint Stock Company,UPCOM,3
PSN,Công ty cổ phần Cảng Dịch vụ Dầu khí Tổng hợp PTSC Thanh Hóa,PTSC Thanh Hoa Technical Services Company,PSN Joint Stock Company,UPCOM,3
PSP,CTCP Cảng dịch vụ Dầu khí Đình Vũ,CTCP cang dich vu dau khi Dinh Vu,PSP Joint Stock Company,UPCOM,3
PSW,CTCP Phân bón và Hóa chất Dầu khí Tây Nam Bộ,South – W PetroVietnam Fertilizer and Chemicals Joint Stock Company,PSW Joint Stock Company,HNX,2
PTB,Công ty Cổ phần Phú Tài,Phu Tai Joint Stock Company,PTB Joint Stock Company,HOSE,1
PTC,Công ty cổ phần Đầu tư iCapital,Post and Telecommunications Investment and Construction Joint Stock company,PTC Joint Stock Company,HOSE,1
PTD,CÔNG TY CỔ PHẦN THIẾT KẾ XÂY DỰNG THƯƠNG MẠI PHÚC THỊNH,Phuc Thinh Design Construction Trading Corporation,PTD Joint Stock Company,HNX,2
PTE,Công ty Cổ phần Xi măng Phú Thọ,CTCP Xi mang Phu Tho,PTE Joint Stock Company,UPCOM,3
PTG,CTCP May Xuất Khẩu Phan Thiết,CTCP may xuat khau Phan thiet,PTG Joint Stock Company,UPCOM,3
PTH,CTCP Vận tải và Dịch vụ Petrolimex Hà Tây,Cong ty co phan Van tai va Dich vu Petrolimex Ha tay,PTH Joint Stock Company,UPCOM,3
PTI,TỔNG CÔNG TY CỔ PHẦN BẢO HIỂM BƯU ĐIỆN,Post & Telecommunication Joint Stock Insurance Corporation,PTI Joint Stock Company,HNX,2
PTL,Công ty Cổ phần Victory Capital,Victory Capital Joint Stock Company,PTL Joint Stock Company,HOSE,1
PTN,Công ty cổ phần Phát triển nhà Khánh Hòa,Share of Khanh Hoa House Development Joint Stock Company,PTN Joint Stock Company,UPCOM,3
PTO,Công ty cổ phần Dịch vụ - Xây dựng công trình Bưu điện,Post and Telecommunication Services Construction Work Joint- Stock Company,PTO Joint Stock Company,UPCOM,3
PTP,CTCP Dịch vụ viễn thông và In bưu điện,CTCP Dịch vụ viễn thông và In bưu điện,PTP Joint Stock Company,UPCOM,3
PTS,CTCP Vận tải và Dịch vụ Petrolimex Hải Phòng,Hai Phong Petrolimex Transportation and Services JSC,PTS Joint Stock Company,HNX,2
PTT,CTCP Vận tải dầu khí Đông Dương,CTCP Vận tải dầu khí Đông Dương,PTT Joint Stock Company,UPCOM,3
PTV,Công ty cổ phần Thương mại Dầu khí,Petroleum Trading Joint Stock Company,PTV Joint Stock Company,UPCOM,3
PTX,Công ty cổ phần Vận tải và Dịch vụ Petrolimex Nghệ Tĩnh,Cong ty co phan Van tai va Dich vu Petrolimex Nghe Tinh,PTX Joint Stock Company,UPCOM,3
PV2,Công ty cổ phần Đầu tư PV2,PV2 Investment JSC,PV2 Joint Stock Company,HNX,2
PVA,CTCP Tổng Công ty Xây lắp Dầu khí Nghệ An,Petrolimex NgheAn JSC,PVA Joint Stock Company,UPCOM,3
PVB,CTCP Bọc Ống Dầu khí Việt Nam,PetroVietnam Coating Joint Stock Company,PVB Joint Stock Company,HNX,2
PVC,Tổng công ty Hóa chất và Dịch vụ Dầu khí - CTCP,PetroVietNam Chemical and Services Corporation,PVC Joint Stock Company,HNX,2
PVD,Tổng Công ty CP khoan và dịch vụ khoan dầu khí,Petrovietnam Drilling & Well Service Corporation,PVD Joint Stock Company,HOSE,1
PVE,Tổng Công ty Tư vấn Thiết kế Dầu khí – Công ty cổ phần,PETROVIETNAM ENGINEERING CONSULTANCY JOINT STOCK COMPANY,PVE Joint Stock Company,UPCOM,3
PVG,Công ty cổ phần Kinh doanh LPG Việt Nam,Petrovietnam Northern Gas Joint Stock Company,PVG Joint Stock Company,HNX,2
PVH,CTCP Xây lắp Dầu khí Thanh Hóa,Cong ty co phan Xay lap Dau khi Thanh Hoa,PVH Joint Stock Company,UPCOM,3
PVI,CTCP PVI,PVI Holdings,PVI Joint Stock Company,HNX,2
PVI42301,Trái phiếu Công ty cổ phần Đầu tư Phan Vũ,Bonds Phan Vu Investment Joint Stock Company,PVI42301,HNX,2
PVL,CTCP Đầu tư Nhà đất Việt,Petroleum Real Estate JSC,PVL Joint Stock Company,UPCOM,3
PVM,CTCP Máy - Thiết bị Dầu khí,Cong ty co phan May - Thiet bi Dau Khi,PVM Joint Stock Company,UPCOM,3
